order_id,customer_id,date,product_id,quantity,price
2456,862,2023-12-07,116,1,7.76
2457,634,2024-02-21,181,2,27.03
2458,490,2023-03-24,129,3,30.36
2459,412,2023-10-19,140,5,33.28
2460,719,2023-07-18,140,1,25.14
2461,515,2023-12-17,103,1,25.25
2462,960,2023-12-16,104,5,39.97
2463,115,2024-01-23,136,3,16.76
2464,754,2023-10-17,101,1,23.76
2465,592,2023-08-26,133,3,7.89
2466,255,2023-10-30,154,4,31.87
2467,984,2023-08-03,113,4,37.16
2468,916,2023-12-26,183,4,41.67
2469,439,2024-02-27,170,2,13.82
2470,396,2023-08-05,101,3,37.86
2471,139,2024-01-18,191,3,27.8
2472,310,2023-11-06,180,5,14.44
2473,817,2023-10-18,169,1,44.41
2474,829,2023-03-28,119,3,18.06
2475,792,2023-11-06,196,3,15.66
2476,317,2023-07-16,176,2,8.25
2477,692,2023-04-12,190,4,11.64
2478,852,2023-09-10,188,2,44.88
2479,853,2023-10-07,180,3,47.0
2480,686,2023-11-22,147,4,23.6
2481,235,2024-01-01,165,1,24.46
2482,534,2023-08-19,153,4,10.06
2483,803,2024-02-12,134,1,13.74
2484,235,2024-02-08,105,4,19.41
2485,788,2024-01-18,189,2,22.89
2486,381,2023-04-21,100,1,35.0
2487,620,2023-10-05,144,2,24.07
2488,855,2024-02-25,139,2,8.86
2489,281,2023-05-09,108,2,9.61
2490,915,2023-11-30,196,2,11.29
2491,141,2023-05-02,191,2,30.37
2492,370,2023-06-10,150,1,35.93
2493,669,2023-09-14,169,2,32.9
2494,572,2023-07-01,104,4,46.72
2495,673,2023-12-28,167,4,18.88
2496,578,2023-09-22,193,3,38.57
2497,996,2023-07-25,182,4,10.13
2498,282,2024-02-03,105,2,36.81
2499,782,2023-04-03,104,3,11.79
2500,180,2023-05-09,175,3,45.73
2501,914,2023-09-17,130,2,30.69
2502,514,2023-05-12,185,3,42.56
2503,262,2023-04-30,173,5,28.02
2504,224,2023-04-30,133,5,6.16
2505,935,2024-03-06,143,4,19.77
2506,596,2023-11-30,188,1,13.87
2507,856,2023-07-03,103,4,8.34
2508,211,2023-12-28,176,4,35.95
2509,803,2023-10-25,169,4,48.18
2510,542,2023-08-10,147,5,40.94
2511,936,2024-03-06,146,4,23.74
2512,677,2023-07-03,190,1,11.3
2513,419,2024-02-20,114,3,42.38
2514,709,2023-09-09,189,4,20.3
2515,386,2023-04-02,148,2,22.34
2516,927,2024-02-21,115,2,49.8
2517,707,2023-12-22,162,1,30.66
2518,190,2024-01-17,188,5,40.8
2519,967,2023-10-17,147,4,24.97
2520,870,2023-08-11,198,4,8.79
2521,418,2023-09-20,177,3,33.6
2522,403,2023-05-16,197,1,7.06
2523,644,2023-11-19,159,4,41.41
2524,442,2023-08-02,139,3,27.69
2525,406,2024-01-13,164,4,16.67
2526,498,2023-05-09,126,4,21.69
2527,372,2023-12-15,198,3,31.4
2528,151,2024-03-03,137,4,18.93
2529,176,2023-11-04,159,4,34.76
2530,878,2023-11-16,190,5,24.38
2531,960,2023-05-21,138,3,33.17
2532,170,2023-09-07,181,1,30.3
2533,302,2023-06-22,156,1,29.24
2534,747,2023-07-28,107,1,20.32
2535,978,2024-02-03,112,2,47.99
2536,675,2023-10-25,122,5,27.48
2537,166,2023-08-07,187,4,33.54
2538,856,2023-05-15,161,3,13.63
2539,236,2023-12-21,106,4,29.58
2540,719,2023-06-19,128,4,25.51
2541,918,2023-09-09,167,3,31.37
2542,437,2023-10-27,109,4,20.35
2543,470,2024-03-08,192,1,12.4
2544,343,2024-02-12,155,3,27.43
2545,673,2023-09-17,100,4,21.58
2546,136,2023-05-19,149,5,24.0
2547,578,2024-01-12,138,5,32.35
2548,412,2024-01-03,123,1,22.34
2549,499,2023-07-23,176,2,25.64
2550,208,2023-05-20,143,2,36.02
2551,445,2023-11-14,191,3,37.64
2552,778,2024-02-05,180,4,10.75
2553,892,2024-02-16,155,4,20.28
2554,982,2023-03-16,190,4,39.76
2555,919,2023-06-16,164,1,7.24
2556,112,2023-11-06,125,5,8.75
2557,571,2023-07-28,185,1,38.05
2558,210,2023-05-16,135,3,30.49
2559,386,2023-05-12,128,4,9.64
2560,924,2023-10-09,154,2,28.21
2561,765,2023-07-13,167,5,34.57
2562,733,2023-10-05,101,1,8.62
2563,108,2023-12-28,167,3,36.27
2564,561,2024-02-26,163,2,8.93
2565,363,2024-02-19,193,2,41.15
2566,924,2023-09-30,129,4,33.16
2567,313,2024-01-23,156,5,49.4
2568,154,2023-03-28,109,1,30.57
2569,406,2024-03-01,133,3,40.27
2570,587,2023-09-17,167,4,34.31
2571,880,2023-12-24,178,4,28.56
2572,440,2023-12-06,197,5,42.9
2573,535,2023-06-13,137,5,32.75
2574,865,2023-08-23,143,4,25.18
2575,343,2024-01-05,157,3,21.19
2576,805,2023-11-23,180,2,23.54
2577,570,2023-07-23,165,2,46.84
2578,798,2023-07-18,114,2,40.13
2579,610,2023-12-16,140,3,38.39
2580,558,2023-07-25,173,3,42.93
2581,336,2023-09-09,114,3,36.32
2582,300,2024-02-08,166,5,34.06
2583,464,2024-01-02,155,3,39.88
2584,920,2023-06-23,106,1,39.65
2585,222,2023-05-27,191,2,12.99
2586,867,2023-11-21,110,1,20.2
2587,532,2023-10-03,180,2,18.96
2588,832,2023-12-22,151,3,12.11
2589,329,2023-03-21,141,1,37.23
2590,496,2023-10-26,163,3,9.43
2591,102,2023-08-19,105,4,48.47
2592,219,2024-02-02,196,4,37.5
2593,871,2023-05-24,167,3,44.51
2594,165,2023-08-26,107,4,33.74
2595,722,2023-07-09,103,1,20.15
2596,655,2023-11-05,169,4,44.76
2597,437,2024-03-15,100,3,25.16
2598,947,2023-08-14,175,1,45.5
2599,159,2023-12-12,107,5,20.4
2600,316,2023-11-26,180,5,32.34
2601,518,2023-11-01,184,2,9.65
2602,588,2023-09-25,194,2,40.98
2603,393,2023-07-10,188,1,13.95
2604,712,2024-01-29,123,4,23.87
2605,938,2024-01-03,194,5,9.15
2606,301,2023-08-24,162,3,20.8
2607,648,2023-12-20,151,4,32.2
2608,939,2023-05-08,199,1,31.05
2609,775,2023-09-21,130,1,48.19
2610,958,2023-06-15,102,1,16.36
2611,477,2023-11-24,104,4,20.46
2612,482,2023-06-11,123,1,42.24
2613,852,2023-08-11,109,3,16.16
2614,259,2023-06-18,124,3,21.37
2615,661,2023-06-18,155,4,42.26
2616,788,2023-06-25,101,3,41.07
2617,376,2023-03-27,176,4,9.27
2618,247,2023-08-24,116,3,9.01
2619,667,2024-03-06,153,3,47.01
2620,691,2023-09-16,197,1,29.16
2621,312,2023-08-22,131,4,28.52
2622,680,2023-04-03,101,2,44.25
2623,284,2023-07-04,199,2,28.93
2624,685,2023-12-31,131,2,25.96
2625,275,2023-04-19,188,1,24.79
2626,605,2024-02-27,194,3,26.03
2627,783,2024-02-20,110,2,14.25
2628,705,2023-12-01,165,5,38.46
2629,179,2024-01-11,105,2,33.13
2630,438,2023-07-13,140,2,8.64
2631,148,2023-06-27,164,5,22.84
2632,296,2024-01-24,135,4,17.46
2633,353,2023-08-01,199,1,6.26
2634,246,2023-06-13,184,4,20.13
2635,629,2023-04-19,180,4,33.02
2636,365,2023-06-19,128,5,43.78
2637,216,2023-07-04,135,4,11.07
2638,812,2023-08-27,198,5,41.65
2639,413,2023-11-15,106,5,15.47
2640,310,2024-02-27,144,2,49.87
2641,264,2024-01-19,117,2,49.73
2642,851,2023-10-29,125,2,40.99
2643,892,2024-02-11,119,2,49.04
2644,716,2023-06-28,121,2,46.61
2645,444,2023-04-20,155,1,38.72
2646,841,2023-11-27,123,4,14.51
2647,242,2023-05-22,199,2,13.47
2648,196,2023-07-27,189,5,17.59
2649,914,2023-07-17,167,4,49.97
2650,789,2023-12-31,179,3,11.01
2651,720,2023-04-04,166,5,39.03
2652,400,2023-09-27,112,1,12.4
2653,204,2024-02-10,189,4,46.02
2654,547,2023-06-10,121,4,24.68
2655,397,2023-12-21,139,1,41.84
2656,173,2023-10-31,192,4,27.76
2657,164,2024-02-06,150,2,11.81
2658,831,2024-03-04,138,2,20.31
2659,330,2023-03-27,112,4,22.71
2660,816,2023-07-04,131,5,15.32
2661,395,2024-03-09,170,2,8.3
2662,716,2023-11-21,130,2,33.33
2663,254,2023-12-01,145,5,6.93
2664,978,2023-04-29,168,3,40.0
2665,874,2023-07-03,189,3,32.31
2666,592,2023-08-16,187,3,11.04
2667,215,2024-03-05,129,3,6.6
2668,137,2023-07-17,170,1,36.95
2669,623,2023-06-08,125,3,48.68
2670,839,2024-02-01,159,2,24.15
2671,363,2024-03-10,184,3,40.5
2672,847,2023-03-19,124,4,10.47
2673,606,2023-03-23,125,5,43.5
2674,256,2024-01-07,196,5,38.61
2675,419,2023-12-03,186,4,27.53
2676,321,2023-06-19,149,5,45.55
2677,870,2023-06-12,137,3,11.82
2678,162,2024-01-18,114,4,33.81
2679,650,2023-08-06,113,1,34.83
2680,203,2024-03-15,136,1,33.23
2681,505,2024-02-07,195,3,42.52
2682,487,2023-10-09,108,4,8.43
2683,131,2023-12-18,171,3,41.99
2684,260,2023-12-14,102,1,45.85
2685,927,2024-01-07,120,5,37.72
2686,185,2023-11-20,119,3,7.62
2687,897,2024-01-30,170,3,46.39
2688,561,2024-03-02,189,4,32.43
2689,959,2023-05-23,179,3,27.15
2690,591,2023-10-03,122,3,30.53
2691,657,2023-08-06,170,3,46.36
2692,359,2023-07-02,112,2,16.12
2693,411,2023-11-13,144,4,38.1
2694,444,2024-01-10,107,5,22.67
2695,517,2023-08-01,185,1,16.1
2696,816,2023-12-07,182,3,26.33
2697,877,2024-01-31,109,1,26.93
2698,880,2023-11-12,188,2,44.64
2699,381,2023-04-02,184,1,14.01
2700,330,2023-03-16,149,1,9.05
2701,951,2023-03-16,144,1,23.9
2702,905,2023-05-06,116,3,48.53
2703,866,2023-09-11,191,4,28.42
2704,991,2023-12-09,182,2,43.89
2705,610,2023-06-28,114,4,29.33
2706,688,2023-05-07,167,5,43.64
2707,297,2023-07-03,164,4,39.54
2708,218,2023-06-29,136,2,48.91
2709,479,2023-10-25,124,3,47.85
2710,324,2023-09-20,174,2,47.42
2711,283,2023-12-15,146,5,9.23
2712,924,2024-02-14,149,1,17.79
2713,464,2023-08-08,105,3,45.6
2714,520,2023-03-30,117,5,8.76
2715,616,2023-12-20,168,3,18.66
2716,682,2024-02-02,196,1,33.49
2717,229,2023-06-23,116,3,14.3
2718,382,2023-09-21,194,5,32.98
2719,181,2024-02-26,144,3,31.78
2720,621,2024-03-04,171,3,31.62
2721,317,2023-07-02,182,4,48.86
2722,284,2023-09-15,190,1,43.77
2723,298,2023-06-20,102,5,33.27
2724,634,2023-10-05,180,1,12.7
2725,425,2023-06-23,188,3,18.85
2726,120,2023-04-01,198,2,29.35
2727,298,2023-12-26,101,3,22.51
2728,247,2023-06-02,163,2,34.74
2729,690,2023-12-12,126,2,9.82
2730,827,2024-01-20,124,3,40.32
2731,863,2023-05-19,196,4,15.76
2732,950,2023-07-01,114,5,38.17
2733,458,2023-11-06,142,3,34.63
2734,395,2024-02-09,187,3,33.41
2735,118,2023-04-07,118,4,47.52
2736,577,2023-08-08,128,1,46.12
2737,718,2023-10-23,145,4,38.66
2738,901,2023-12-04,148,1,15.13
2739,116,2024-02-15,114,3,14.09
2740,211,2023-05-24,101,2,48.66
2741,351,2023-05-16,174,4,20.39
2742,449,2023-09-08,103,1,16.32
2743,702,2024-02-12,149,4,38.29
2744,859,2023-12-25,176,3,18.91
2745,868,2023-11-03,103,5,35.72
2746,698,2023-05-12,141,3,24.47
2747,389,2023-11-04,171,4,46.51
2748,758,2023-06-15,169,2,48.79
2749,556,2023-08-27,175,5,20.34
2750,244,2023-05-15,199,5,8.71
2751,944,2023-10-21,139,2,18.89
2752,325,2023-07-27,116,3,49.1
2753,329,2023-04-04,153,1,49.68
2754,934,2023-05-07,193,1,31.86
2755,606,2023-11-05,145,2,35.42
2756,370,2024-01-02,189,3,18.65
2757,837,2023-03-16,157,3,34.97
2758,997,2023-12-29,191,3,26.44
2759,203,2023-07-22,169,3,11.83
2760,951,2023-11-13,155,4,29.38
2761,576,2023-06-13,123,4,26.86
2762,160,2023-08-26,144,2,27.96
2763,769,2023-07-23,155,3,26.82
2764,748,2023-03-27,103,2,23.89
2765,853,2023-06-26,196,4,42.23
2766,801,2023-12-20,120,2,38.45
2767,827,2023-07-03,148,3,44.64
2768,230,2024-01-08,161,5,44.1
2769,909,2023-04-06,131,1,23.21
2770,538,2023-11-30,124,1,9.74
2771,179,2023-08-31,170,2,17.4
2772,542,2023-04-24,140,2,37.04
2773,677,2023-05-22,137,3,44.96
2774,284,2024-02-15,195,2,32.17
2775,216,2023-10-27,184,1,23.2
2776,246,2023-09-09,179,3,15.82
2777,352,2024-01-18,145,5,34.6
2778,883,2023-10-18,167,5,9.46
2779,382,2023-05-04,149,1,9.96
2780,277,2023-10-19,103,2,9.14
2781,619,2023-07-04,173,2,49.7
2782,531,2023-05-07,152,4,48.07
2783,591,2023-05-17,100,4,20.68
2784,314,2024-01-23,118,2,22.34
2785,177,2023-04-21,102,2,19.42
2786,175,2023-04-12,168,3,36.05
2787,344,2024-01-24,121,3,22.76
2788,624,2024-03-05,166,4,10.64
2789,209,2023-07-23,107,4,39.4
2790,491,2023-04-23,195,4,14.98
2791,228,2024-03-05,184,3,19.57
2792,939,2023-11-27,104,2,33.02
2793,127,2023-05-24,137,3,20.29
2794,726,2023-04-30,184,4,36.85
2795,544,2024-01-28,117,5,49.39
2796,817,2024-03-03,123,5,40.76
2797,734,2024-03-06,193,1,10.88
2798,223,2023-07-20,152,5,28.16
2799,362,2023-09-03,153,1,37.06
2800,258,2023-07-31,140,3,13.34
2801,686,2024-02-21,115,2,37.17
2802,324,2023-06-07,187,5,9.64
2803,257,2023-06-03,169,5,37.01
2804,414,2023-06-01,166,1,23.4
2805,677,2023-04-16,100,1,9.81
2806,837,2023-12-03,141,2,13.34
2807,198,2023-12-07,112,1,31.27
2808,307,2023-05-13,184,1,48.18
2809,838,2023-12-27,148,3,32.13
2810,829,2023-06-10,126,4,7.52
2811,368,2023-07-18,101,4,7.39
2812,295,2023-07-05,106,2,11.7
2813,876,2023-08-12,169,5,26.99
2814,442,2024-03-10,186,5,31.14
2815,371,2024-02-04,143,3,49.85
2816,178,2023-04-29,178,2,19.05
2817,453,2024-01-03,128,4,49.06
2818,386,2023-12-03,130,1,12.67
2819,964,2023-08-22,159,3,8.24
2820,139,2024-01-09,117,2,24.02
2821,291,2023-09-01,193,4,27.99
2822,919,2023-07-13,182,4,36.69
2823,563,2023-10-15,134,2,42.39
2824,140,2024-01-08,161,1,38.21
2825,566,2023-11-12,105,3,42.03
2826,607,2024-01-22,147,5,23.28
2827,565,2024-01-13,171,2,20.96
2828,902,2023-04-23,199,1,9.71
2829,164,2023-11-19,165,3,48.23
2830,959,2024-01-09,133,2,19.99
2831,936,2023-05-07,157,5,27.29
2832,295,2023-07-21,149,1,47.85
2833,475,2023-08-07,137,1,33.44
2834,465,2023-09-26,102,5,17.33
2835,673,2024-03-04,115,3,36.88
2836,261,2023-11-11,197,5,38.91
2837,828,2023-12-15,181,5,36.8
2838,936,2024-03-09,144,1,18.65
2839,177,2023-04-18,151,5,40.65
2840,822,2023-06-22,115,1,31.52
2841,161,2023-07-05,178,2,40.46
2842,791,2023-05-25,126,1,46.92
2843,945,2023-03-18,124,1,6.97
2844,786,2023-11-05,163,3,40.52
2845,725,2023-06-08,178,2,23.74
2846,586,2023-06-13,155,5,14.36
2847,758,2023-08-09,106,1,18.51
2848,537,2023-04-11,183,5,45.91
2849,541,2023-06-22,128,2,8.47
2850,755,2023-12-16,192,5,7.51
2851,493,2024-03-08,111,5,43.8
2852,911,2024-02-25,129,2,9.99
2853,910,2024-01-22,167,5,47.75
2854,569,2023-06-09,193,5,43.82
2855,920,2024-03-13,138,5,22.52
2856,186,2023-12-19,171,5,29.83
2857,756,2023-10-27,144,3,9.8
2858,846,2023-08-04,199,3,12.87
2859,341,2023-05-27,196,5,11.37
2860,879,2023-10-27,134,3,25.69
2861,829,2023-07-17,174,2,14.77
2862,838,2023-05-07,153,2,22.33
2863,297,2023-05-23,101,1,48.78
2864,496,2023-10-27,149,1,21.68
2865,117,2024-01-31,197,5,44.81
2866,849,2023-05-05,163,1,23.79
2867,655,2023-12-28,123,3,41.7
2868,624,2023-07-11,106,5,12.93
2869,351,2023-09-03,107,3,42.79
2870,726,2023-12-11,162,2,10.47
2871,914,2023-09-01,193,5,20.34
2872,479,2023-04-05,173,4,18.26
2873,454,2023-04-24,173,3,40.45
2874,313,2023-11-18,111,5,25.52
2875,578,2023-09-24,175,2,47.64
2876,178,2023-08-03,108,2,9.5
2877,745,2023-07-05,135,5,40.58
2878,744,2023-12-01,126,3,48.08
2879,664,2023-12-10,116,4,43.41
2880,822,2023-09-06,176,2,33.07
2881,789,2023-04-02,120,2,13.19
2882,262,2023-03-21,127,2,20.53
2883,399,2023-09-04,148,2,12.28
2884,105,2023-04-16,157,2,13.25
2885,335,2023-07-16,123,3,27.0
2886,255,2023-12-05,121,5,30.21
2887,900,2023-09-02,104,4,22.45
2888,329,2023-05-15,122,5,44.19
2889,202,2024-01-16,166,2,28.16
2890,905,2023-07-17,187,2,48.89
2891,859,2023-04-28,194,1,45.88
2892,428,2024-01-24,152,1,12.89
2893,980,2024-02-12,191,4,40.67
2894,661,2023-06-14,185,1,22.51
2895,203,2024-03-09,134,2,6.95
2896,775,2023-07-11,174,3,44.07
2897,366,2023-10-15,147,4,46.64
2898,288,2023-04-28,148,1,29.31
2899,166,2024-02-01,132,1,43.31
2900,121,2023-07-21,166,1,48.37
2901,271,2023-06-26,109,3,6.03
2902,479,2023-12-28,167,1,22.68
2903,644,2023-11-14,193,4,19.03
2904,788,2023-09-28,178,5,8.59
2905,372,2023-04-27,159,4,46.35
2906,714,2023-09-30,137,1,22.27
2907,399,2023-08-12,156,2,28.45
2908,369,2023-10-19,145,3,12.11
2909,626,2023-04-04,152,3,11.45
2910,593,2023-09-28,167,3,8.12
2911,589,2024-02-28,174,5,34.5
2912,642,2023-09-05,111,5,14.79
2913,448,2023-07-30,160,4,24.39
2914,295,2023-04-29,142,4,18.96
2915,787,2024-01-14,168,2,47.74
2916,326,2023-12-04,123,2,38.89
2917,896,2023-12-20,192,5,11.52
2918,664,2023-11-08,118,2,13.09
2919,198,2024-03-01,147,5,39.51
2920,824,2023-12-01,175,3,49.87
2921,670,2023-03-26,159,3,13.98
2922,253,2023-10-25,109,2,48.35
2923,243,2023-10-26,115,5,40.58
2924,931,2023-09-01,134,3,45.7
2925,429,2023-11-16,151,1,10.79
2926,683,2024-02-08,149,3,41.5
2927,916,2024-01-15,198,5,19.9
2928,729,2023-11-25,158,5,36.31
2929,729,2023-04-03,156,5,38.0
2930,160,2023-06-05,185,4,39.45
2931,636,2023-12-21,180,5,43.32
2932,943,2023-06-18,124,2,19.48
2933,240,2023-12-14,168,1,31.66
2934,332,2024-02-03,194,3,26.28
2935,996,2023-09-15,103,5,22.13
2936,132,2023-11-09,134,5,13.84
2937,277,2024-01-11,145,2,9.62
2938,756,2023-12-06,145,5,12.23
2939,284,2023-08-19,191,4,38.97
2940,452,2024-03-03,191,3,9.64
2941,293,2023-12-28,107,2,11.31
2942,338,2023-04-04,100,4,26.6
2943,926,2024-01-10,156,4,34.6
2944,930,2024-01-27,153,3,44.01
2945,698,2023-04-09,174,1,16.17
2946,407,2023-04-09,176,1,25.15
2947,419,2023-05-26,136,2,13.2
2948,932,2024-01-11,105,1,31.01
2949,602,2023-09-06,109,2,47.39
2950,843,2023-06-20,182,5,37.47
2951,763,2023-09-28,150,1,7.21
2952,922,2023-04-21,158,2,6.28
2953,845,2024-01-20,129,1,46.5
2954,157,2023-07-26,176,3,9.75
2955,388,2024-02-19,107,1,23.42
2956,747,2023-05-18,198,3,45.75
2957,824,2023-06-20,192,1,29.37
2958,676,2023-07-03,132,2,47.57
2959,384,2024-02-22,127,3,17.76
2960,622,2024-02-22,105,3,44.5
2961,589,2024-02-11,149,5,47.68
2962,553,2024-01-28,158,1,33.49
2963,306,2023-12-25,149,5,43.72
2964,513,2023-05-19,119,1,44.76
2965,823,2023-09-22,116,2,19.52
2966,867,2023-09-11,115,1,20.32
2967,319,2023-12-15,132,5,16.82
2968,517,2023-08-26,189,2,40.52
2969,898,2024-02-20,176,4,8.46
2970,596,2023-08-04,126,3,29.01
2971,164,2023-05-17,135,1,45.82
2972,208,2023-10-12,130,3,33.97
2973,461,2023-11-12,178,4,26.18
2974,934,2023-10-08,173,4,20.14
2975,364,2023-03-31,180,3,36.63
2976,271,2023-10-12,195,3,29.49
2977,256,2023-04-20,149,5,7.1
2978,778,2024-01-23,134,5,14.29
2979,471,2023-09-12,152,5,21.48
2980,280,2023-10-16,169,1,44.5
2981,496,2023-05-17,136,4,29.38
2982,548,2023-05-06,145,5,38.85
2983,282,2023-11-22,176,2,15.98
2984,926,2024-02-09,195,2,11.6
2985,178,2023-04-11,126,3,9.8
2986,317,2023-12-13,112,5,40.77
2987,553,2023-05-10,188,2,39.13
2988,483,2023-04-19,114,2,21.36
2989,362,2023-12-28,179,5,8.78
2990,900,2023-07-03,178,4,47.56
2991,780,2023-05-11,100,1,26.71
2992,560,2023-04-30,136,4,22.72
2993,409,2023-03-16,198,4,40.38
2994,199,2024-01-19,124,1,11.12
2995,565,2023-12-02,170,2,34.74
2996,479,2023-11-01,129,1,40.43
2997,969,2023-03-30,135,3,31.61
2998,771,2023-10-10,177,1,46.72
2999,509,2024-02-12,147,3,8.21
3000,645,2023-07-19,184,1,49.27
3001,107,2023-09-25,110,2,38.96
3002,550,2023-10-10,108,3,26.22
3003,743,2023-08-06,189,4,37.53
3004,112,2023-09-02,119,4,44.56
3005,380,2024-01-23,120,3,49.72
3006,559,2023-05-31,197,3,18.19
3007,540,2023-07-20,194,2,49.26
3008,707,2023-12-23,186,5,49.65
3009,719,2023-04-11,143,1,35.04
3010,769,2023-06-03,120,5,24.19
3011,451,2023-04-02,165,2,37.31
3012,512,2023-07-07,192,4,21.13
3013,184,2023-04-30,192,2,26.9
3014,204,2023-03-19,141,3,17.85
3015,839,2023-12-01,163,2,47.92
3016,277,2023-10-14,166,3,35.38
3017,637,2024-02-19,166,5,16.08
3018,252,2023-06-04,188,3,37.5
3019,194,2024-01-06,113,1,27.61
3020,601,2023-10-16,108,5,8.65
3021,369,2023-06-25,160,3,30.98
3022,212,2023-10-12,186,2,23.97
3023,730,2024-02-08,198,4,31.9
3024,641,2023-09-26,165,1,37.75
3025,443,2024-01-17,109,1,19.7
3026,201,2023-09-07,108,4,20.23
3027,522,2024-02-19,139,3,12.36
3028,152,2023-07-30,137,4,40.28
3029,872,2023-03-23,147,2,8.23
3030,955,2023-04-08,128,2,25.1
3031,269,2023-11-02,132,5,23.42
3032,540,2023-08-24,169,2,33.15
3033,533,2024-01-08,181,3,7.61
3034,469,2023-11-24,192,4,25.25
3035,574,2023-05-25,126,2,11.77
3036,492,2024-01-05,185,1,13.17
3037,657,2023-11-20,103,1,26.27
3038,358,2023-04-29,187,4,29.68
3039,314,2024-01-06,177,5,24.24
3040,206,2023-10-05,134,1,9.39
3041,952,2023-08-14,169,4,9.19
3042,173,2023-06-03,102,5,43.77
3043,982,2023-03-21,173,5,41.65
3044,596,2023-05-08,125,2,19.82
3045,235,2023-06-16,163,3,17.68
3046,923,2023-05-20,196,3,29.66
3047,598,2023-10-04,110,5,10.94
3048,279,2023-05-11,101,3,11.11
3049,894,2023-11-21,141,3,10.72
3050,858,2023-06-19,175,1,32.11
3051,573,2023-08-11,121,4,39.79
3052,846,2023-11-29,193,3,18.98
3053,482,2023-09-06,121,3,23.27
3054,782,2023-09-27,144,2,20.71
3055,430,2023-07-26,187,3,38.22
3056,384,2023-08-11,169,5,31.7
3057,913,2023-09-09,118,4,12.89
3058,807,2023-05-08,155,1,16.71
3059,168,2023-07-02,129,2,49.2
3060,704,2023-04-25,174,5,11.11
3061,466,2023-08-28,148,5,47.51
3062,626,2023-05-30,160,5,15.92
3063,632,2023-08-08,143,4,27.63
3064,804,2023-12-23,143,5,27.65
3065,391,2024-01-10,131,2,34.15
3066,262,2023-03-27,155,1,44.97
3067,961,2023-08-30,191,2,25.4
3068,938,2023-10-23,113,3,46.66
3069,420,2023-05-07,100,3,43.7
3070,395,2024-01-15,166,1,27.23
3071,536,2023-09-24,116,3,18.51
3072,794,2023-08-26,145,4,25.13
3073,498,2024-01-14,170,4,30.33
3074,228,2023-07-02,174,4,40.23
3075,892,2023-12-21,147,2,14.37
3076,680,2023-08-15,171,3,49.14
3077,761,2023-11-05,191,5,43.01
3078,333,2023-09-02,120,1,42.02
3079,850,2024-02-27,143,2,27.74
3080,249,2023-04-20,138,4,10.43
3081,882,2023-07-20,105,2,18.21
3082,450,2023-08-07,119,3,6.58
3083,521,2024-02-16,113,1,27.88
3084,830,2024-02-04,181,2,24.3
3085,848,2023-07-03,135,1,8.34
3086,293,2023-05-15,157,2,8.94
3087,776,2023-05-31,150,2,10.75
3088,786,2024-01-17,112,3,40.79
3089,955,2023-10-14,114,1,28.42
3090,697,2024-03-02,193,3,16.07
3091,810,2023-04-30,155,4,28.07
3092,847,2024-02-23,195,4,28.82
3093,923,2023-09-01,125,5,34.11
3094,677,2023-04-26,127,4,24.89
3095,886,2024-01-13,171,3,35.7
3096,977,2023-06-01,193,1,44.15
3097,921,2023-07-18,165,4,7.57
3098,637,2023-12-21,160,4,10.82
3099,270,2023-05-14,158,5,48.28
3100,147,2023-05-09,156,4,26.8
3101,144,2024-01-16,135,1,39.71
3102,128,2023-09-19,111,1,18.96
3103,630,2023-11-27,175,1,16.9
3104,244,2023-08-09,127,3,24.24
3105,724,2023-04-10,159,2,7.82
3106,308,2023-10-28,116,1,40.49
3107,559,2024-02-02,115,2,6.65
3108,296,2023-06-06,114,5,47.7
3109,690,2023-08-19,180,5,38.42
3110,928,2023-12-15,121,4,23.66
3111,473,2023-10-18,159,2,17.1
3112,527,2023-06-26,165,4,16.26
3113,224,2023-03-20,165,1,45.73
3114,149,2023-04-01,144,1,18.15
3115,813,2023-12-09,125,1,23.63
3116,542,2023-05-22,114,5,49.16
3117,193,2024-01-26,190,4,24.51
3118,959,2023-07-27,180,5,26.54
3119,963,2023-12-05,102,4,7.17
3120,561,2023-10-07,119,4,43.15
3121,763,2023-07-08,151,4,32.5
3122,569,2024-02-12,138,4,37.51
3123,996,2024-01-04,157,5,49.92
3124,903,2024-02-05,188,4,24.3
3125,822,2024-01-31,144,2,37.94
3126,621,2023-09-23,151,4,22.4
3127,875,2023-06-23,135,2,21.66
3128,354,2024-01-21,155,2,17.98
3129,470,2023-11-23,127,1,40.27
3130,568,2024-03-08,156,4,47.42
3131,137,2023-11-07,177,3,11.05
3132,505,2023-09-22,168,2,23.14
3133,625,2023-06-20,158,1,41.1
3134,501,2023-10-30,104,2,25.84
3135,727,2024-03-01,123,3,40.51
3136,932,2023-06-17,161,1,24.13
3137,471,2024-01-16,144,2,27.86
3138,430,2023-03-20,178,1,39.75
3139,722,2023-08-29,198,3,23.35
3140,439,2023-10-05,168,1,43.43
3141,651,2024-02-20,170,3,14.18
3142,802,2023-07-14,160,3,18.76
3143,540,2023-10-31,158,4,27.22
3144,474,2024-01-24,158,3,41.38
3145,200,2023-05-19,179,1,42.01
3146,597,2024-01-25,175,5,21.09
3147,473,2024-02-15,156,4,19.69
3148,143,2023-10-08,133,4,24.6
3149,870,2023-08-25,181,3,33.65
3150,135,2023-03-31,173,5,10.67
3151,972,2023-08-11,146,2,33.43
3152,500,2023-12-20,141,2,29.9
3153,422,2024-02-01,120,3,43.45
